PlotObservationID,cover,species
TV90,0.5,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
TV90,0.5,Crocus vernus (L.) Hill
TV90,0.5,Plantago maritima L. subsp. serpentina (All.) Arcang.
TV90,0.5,Stellaria graminea L.
TV90,0.5,Phyteuma orbiculare L.
IM64,3,Alchemilla saxatilis (group)
IM64,3,Hypericum richeri Vill. subsp. richeri
IM64,3,Phyteuma hemisphaericum L.
IM64,15,Deschampsia flexuosa (L.) Trin.
IM64,15,Plantago maritima L. subsp. serpentina (All.) Arcang.
IM64,87.5,Nardus stricta L.
IM64,0.5,Luzula sylvatica (Huds.) Gaudin subsp. sieberi (Tausch) K.Richt.
IM64,0.5,Carex sempervirens Vill.
IM64,0.5,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
IM64,0.5,Festuca sp.
IM64,0.1,Luzula multiflora (Ehrh.) Lej.
IM64,0.1,Crepis aurea (L.) Cass. subsp. glabrescens (Caruel) Arcang.
SQ15,3,Alchemilla saxatilis Buser
SQ15,3,Festuca sp.
SQ15,3,Luzula multiflora (Ehrh.) Lej.
SQ15,3,Veronica officinalis L.
SQ15,15,Agrostis capillaris L.
SQ15,37.5,Geum montanum L.
SQ15,37.5,Dianthus deltoides L. subsp. deltoides
SQ15,87.5,Nardus stricta L.
SQ15,0.5,Hypericum richeri Vill. subsp. richeri
SQ15,0.5,Potentilla erecta (L.) Raeusch.
SQ15,0.5,Viola calcarata L. subsp. cavillieri (W.Becker) Negodi
SQ15,0.5,Vaccinium myrtillus L.
SQ15,0.5,Potentilla aurea L. subsp. aurea
SQ15,0.5,Danthonia decumbens (L.) DC. subsp. decumbens
SQ15,0.5,Lotus corniculatus L.
SQ15,0.5,Trifolium pratense L.
QZ49,3,Alchemilla saxatilis Buser
QZ49,3,Festuca microphylla (St.-Yves ex Coste) Patzke
QZ49,3,Achillea millefolium L.
QZ49,3,Hypericum richeri Vill. subsp. richeri
QZ49,15,Agrostis capillaris L.
QZ49,37.5,Dianthus deltoides L. subsp. deltoides
QZ49,62.5,Nardus stricta L.
QZ49,0.5,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
QZ49,0.5,Luzula multiflora (Ehrh.) Lej.
QZ49,0.5,Potentilla erecta (L.) Raeusch.
QZ49,0.5,Geum montanum L.
QZ49,0.5,Pimpinella saxifraga L.
QZ49,0.5,Trifolium pratense L.
QZ49,0.5,Galium anisophyllon Vill.
QZ49,0.5,Poa pratensis L. subsp. pratensis
QZ49,0.5,Thymus pulegioides L.
QZ49,0.5,Veronica officinalis L.
KD15,3,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
KD15,3,Alchemilla saxatilis Buser
KD15,3,Potentilla aurea L. subsp. aurea
KD15,15,Dianthus deltoides L. subsp. deltoides
KD15,15,Agrostis capillaris L.
KD15,37.5,Geum montanum L.
KD15,62.5,Nardus stricta L.
KD15,0.5,Hypericum richeri Vill. subsp. richeri
KD15,0.5,Deschampsia flexuosa (L.) Trin.
KD15,0.5,Luzula multiflora (Ehrh.) Lej.
KD15,0.5,Campanula scheuchzeri Vill. subsp. scheuchzeri
KD15,0.5,Phleum alpinum L.
KD15,0.5,Veronica officinalis L.
KD15,0.5,Bistorta officinalis Delarbre
KD15,0.5,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
KD15,0.5,Plantago maritima L. subsp. serpentina (All.) Arcang.
KD15,0.5,Achillea millefolium L.
KD15,0.5,Cerastium holosteoides Fr.
NF37,3,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
NF37,3,Carex leporina L.
NF37,3,Phleum alpinum L.
NF37,15,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
NF37,62.5,Nardus stricta L.
NF37,0.5,Alchemilla saxatilis Buser
NF37,0.5,Hypericum richeri Vill. subsp. richeri
NF37,0.5,Agrostis capillaris L.
NF37,0.5,Dianthus deltoides L. subsp. deltoides
NF37,0.5,Luzula multiflora (Ehrh.) Lej.
NF37,0.5,Veronica officinalis L.
NF37,0.5,Deschampsia flexuosa (L.) Trin.
NF37,0.5,Gnaphalium sylvaticum L.
MJ41,3,Agrostis stolonifera L.
MJ41,3,Festuca trachyphylla (Hack.) R.P.Murray
MJ41,87.5,Adenostyles glabra (Mill.) DC. subsp. glabra
MJ41,0.5,Briza media L.
MJ41,0.5,Equisetum palustre L.
MJ41,0.1,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
MJ41,0.1,Campanula scheuchzeri Vill. subsp. scheuchzeri
MJ41,0.1,Galium mollugo L.
ZK58,3,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
ZK58,3,Agrostis capillaris L.
ZK58,3,Luzula multiflora (Ehrh.) Lej.
ZK58,3,Geum montanum L.
ZK58,3,Vaccinium myrtillus L.
ZK58,3,Carex sempervirens Vill.
ZK58,15,Hypericum richeri Vill. subsp. richeri
ZK58,15,Deschampsia flexuosa (L.) Trin.
ZK58,15,Bistorta officinalis Delarbre
ZK58,37.5,Dianthus deltoides L. subsp. deltoides
ZK58,62.5,Nardus stricta L.
ZK58,0.5,Alchemilla saxatilis (group)
ZK58,0.5,Veronica officinalis L.
ZK58,0.5,Potentilla erecta (L.) Raeusch.
ZK58,0.5,Plantago maritima L. subsp. serpentina (All.) Arcang.
ZK58,0.5,Danthonia decumbens (L.) DC. subsp. decumbens
ZK58,0.5,Festuca riccerii Foggi & Gr.Rossi
ZK58,0.5,Phyteuma hemisphaericum L.
ZK58,0.5,Poa alpina L. subsp. alpina
ZK58,0.5,Viola calcarata L. subsp. cavillieri (W.Becker) Negodi
FQ93,3,Hypericum richeri Vill. subsp. richeri
FQ93,3,Vaccinium myrtillus L.
FQ93,3,Danthonia decumbens (L.) DC. subsp. decumbens
FQ93,3,Gentiana acaulis L.
FQ93,3,Bistorta officinalis Delarbre
FQ93,3,Cruciata glabra (L.) C.Bauhin ex Opiz
FQ93,15,Brachypodium genuense (DC.) Roem. & Schult.
FQ93,15,Carex sempervirens Vill.
FQ93,15,Dianthus deltoides L. subsp. deltoides
FQ93,62.5,Nardus stricta L.
FQ93,0.5,Carex pilulifera L. subsp. pilulifera
FQ93,0.5,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
FQ93,0.5,Campanula scheuchzeri Vill. subsp. scheuchzeri
FQ93,0.5,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
FQ93,0.5,Luzula multiflora (Ehrh.) Lej.
FQ93,0.5,Potentilla erecta (L.) Raeusch.
FQ93,0.5,Silene italica (L.) Pers.
FQ93,0.5,Agrostis capillaris L.
FQ93,0.5,Genista tinctoria L.
DZ74,3,Achillea collina (Rchb.f.) Heimerl
DZ74,3,Aira caryophyllea L.
DZ74,3,Cerastium arvense L.
DZ74,3,Cruciata glabra (L.) C.Bauhin ex Opiz
DZ74,3,Helianthemum nummularium (L.) Mill.
DZ74,3,Luzula multiflora (Ehrh.) Lej.
DZ74,3,Poa annua L.
DZ74,3,Rumex acetosella L.
DZ74,3,Thymus pulegioides L.
DZ74,15,Anthoxanthum odoratum L.
DZ74,15,Thesium divaricatum Jan ex Mert. & W.D.J.Koch
DZ74,37.5,Bromus erectus Huds.
DZ74,37.5,Festuca nigrescens Lam.
DZ74,0.5,Anthericum liliago L.
DZ74,0.5,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl
DZ74,0.5,Calluna vulgaris (L.) Hull
DZ74,0.5,Centaurea ambigua Guss.
DZ74,0.5,Crepis leontodontoides All.
DZ74,0.5,Cytisus scoparius (L.) Link
DZ74,0.5,Leopoldia comosa (L.) Parl.
DZ74,0.5,Lilium bulbiferum L. subsp. croceum (Chaix) Jan
DZ74,0.5,Lotus corniculatus L.
DZ74,0.5,Nardus stricta L.
DZ74,0.5,Plantago lanceolata L.
DZ74,0.5,Rubus canescens DC.
DZ74,0.5,Trifolium medium L.
DZ74,0.5,Vincetoxicum hirundinaria Medik.
DZ74,0.1,Carlina acaulis L.
DZ74,0.1,Centaurea triumfetti All.
DZ74,0.1,Lathyrus sphaericus Retz.
NE78,0.5,Arum italicum Mill.
NE78,0.5,Crataegus monogyna Jacq.
NE78,0.5,Euonymus europaeus L.
NE78,0.5,Galium aparine L.
NE78,0.5,Geum urbanum L.
NE78,0.5,Rubus ulmifolius Schott
NE78,0.5,Smilax aspera L.
NE78,0.5,Torilis arvensis (Huds.) Link
NE78,0.5,Umbilicus rupestris (Salisb.) Dandy
NE78,0.5,Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker
NE78,3,Acer campestre L.
NE78,3,Acer monspessulanum L.
NE78,15,Alliaria petiolata (M.Bieb.) Cavara & Grande
NE78,87.5,Celtis australis L.
NE78,3,Cornus mas L.
NE78,15,Lamium garganicum L. subsp. laevigatum Arcang.
NE78,3,Ruscus aculeatus L.
NE78,3,Tamus communis L.
QZ84,0.5,Clematis vitalba L.
QZ84,0.5,Cornus mas L.
QZ84,0.5,Euonymus europaeus L.
QZ84,0.5,Rubia peregrina L.
QZ84,0.5,Rubus ulmifolius Schott
QZ84,0.5,Ruscus aculeatus L.
QZ84,0.5,Smilax aspera L.
QZ84,0.5,Urtica dioica L.
QZ84,37.5,Acer campestre L.
QZ84,15,Acer monspessulanum L.
QZ84,37.5,Celtis australis L.
QZ84,37.5,Corylus avellana L.
QZ84,3,Galium aparine L.
QZ84,3,Hedera helix L.
QZ84,3,Lamium garganicum L. subsp. laevigatum Arcang.
RK56,0.5,Juncus acutus L.
RK56,37.5,Limonium narbonense Mill.
RK56,37.5,Salicornia patula Duval-Jouve
RK56,3,Artemisia caerulescens L. var. palmata (Lam.) Fiori
IV29,0.5,Aster tripolium L.
IV29,0.5,Crypsis aculeata (L.) Aiton
IV29,0.5,Inula viscosa (L.) Aiton
IV29,62.5,Limonium narbonense Mill.
IV29,15,Artemisia caerulescens L. var. palmata (Lam.) Fiori
IV29,3,Salicornia patula Duval-Jouve
DF11,0.1,Asplenium onopteris L.
DF11,0.1,Asplenium trichomanes L.
DF11,0.1,Cardamine graeca L.
DF11,0.1,Cruciata glabra (L.) C.Bauhin ex Opiz
DF11,0.1,"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb."
DF11,0.1,Helleborus foetidus L.
DF11,0.1,Lithospermum purpurocaeruleum L.
DF11,0.1,Moehringia pentandra J.Gay
DF11,0.1,Ornithogalum etruscum Parl.
DF11,0.1,Umbilicus rupestris (Salisb.) Dandy
DF11,0.5,Allium subhirsutum L.
DF11,0.5,Arabis turrita L.
DF11,0.5,Asparagus acutifolius L.
DF11,0.5,Brachypodium rupestre (Host) Roem. & Schult.
DF11,0.5,Brachypodium sylvaticum (Huds.) P.Beauv.
DF11,0.5,Clematis flammula L.
DF11,0.5,Ficus carica L.
DF11,0.5,Lathyrus venetus (Mill.) Wohlf.
DF11,0.5,Lonicera etrusca Santi
DF11,0.5,Myrrhoides nodosa (L.) Cannon
DF11,0.5,Phillyrea latifolia L.
DF11,0.5,Pistacia terebinthus L.
DF11,0.5,Poa sylvicola Guss.
DF11,0.5,Prunus spinosa L.
DF11,0.5,Ranunculus velutinus Ten.
DF11,0.5,Rosa sempervirens L.
DF11,0.5,Scutellaria columnae All.
DF11,0.5,Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker
DF11,62.5,Acer monspessulanum L.
DF11,37.5,Quercus pubescens Willd.
DF11,37.5,Ruscus aculeatus L.
DF11,15,Fraxinus ornus L.
DF11,15,Geranium robertianum L.
DF11,15,Smilax aspera L.
DF11,3,Acer campestre L.
DF11,3,Cercis siliquastrum L.
DF11,3,Cornus mas L.
DF11,3,Hedera helix L.
DF11,3,Melica uniflora Retz.
DF11,3,Melittis melissophyllum L.
DF11,3,Ostrya carpinifolia Scop.
DF11,3,Paliurus spina-christi Mill.
DF11,3,Quercus cerris L.
DF11,3,Quercus ilex L.
DF11,3,Rubia peregrina L.
DF11,3,Tamus communis L.
XI71,0.1,Asparagus acutifolius L.
XI71,0.1,Asplenium onopteris L.
XI71,0.1,Geum urbanum L.
XI71,0.1,Melittis melissophyllum L.
XI71,0.1,Myrrhoides nodosa (L.) Cannon
XI71,0.1,Ranunculus velutinus Ten.
XI71,0.1,Sonchus oleraceus L.
XI71,0.1,Tamus communis L.
XI71,0.1,Theligonum cynocrambe L.
XI71,0.5,Allium subhirsutum L.
XI71,0.5,Aristolochia rotunda L.
XI71,0.5,Cardamine graeca L.
XI71,0.5,Crataegus monogyna Jacq.
XI71,0.5,Cyclamen hederifolium Aiton
XI71,0.5,Geranium lucidum L.
XI71,0.5,Helleborus foetidus L.
XI71,0.5,Parietaria officinalis L.
XI71,0.5,Poa sylvicola Guss.
XI71,0.5,Ruscus aculeatus L.
XI71,0.5,Smilax aspera L.
XI71,0.5,Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker
XI71,62.5,Acer monspessulanum L.
XI71,15,Cercis siliquastrum L.
XI71,15,Fraxinus ornus L.
XI71,15,Geranium robertianum L.
XI71,15,Quercus pubescens Willd.
XI71,3,Celtis australis L.
XI71,3,Cornus mas L.
XI71,3,Hedera helix L.
XI71,3,Melica uniflora Retz.
XI71,3,Stellaria media (L.) Vill.
JU72,0.5,Crataegus monogyna Jacq.
JU72,0.5,Hedera helix L.
JU72,0.5,Lilium martagon L.
JU72,0.5,Tamus communis L.
JU72,0.5,Tilia platyphyllos Scop.
JU72,62.5,Acer obtusatum Waldst. & Kit. ex Willd.
JU72,37.5,Cardamine heptaphylla (Vill.) O.E.Schulz
JU72,37.5,Laburnum alpinum (Mill.) Bercht. & J.Presl
JU72,37.5,Ostrya carpinifolia Scop.
JU72,37.5,Staphylea pinnata L.
JU72,15,Cardamine bulbifera (L.) Crantz
JU72,15,Geranium nodosum L.
JU72,15,Mercurialis perennis L.
JU72,15,Senecio fuchsii C.C.Gmel.
JU72,15,Sorbus aria (L.) Crantz
JU72,3,Adenostyles australis (Ten.) Iamonico & Pignatti
JU72,3,Anemone trifolia L.
JU72,3,Fagus sylvatica L.
JU72,3,Fraxinus excelsior L.
JU72,3,Polygonatum multiflorum (L.) All.
JU72,3,Stachys sylvatica L.
JU72,3,Symphytum tuberosum L.
FA71,0.5,Fagus sylvatica L.
FA71,0.5,Hedera helix L.
FA71,0.5,Hippocrepis emerus (L.) Lassen
FA71,0.5,Lathyrus venetus (Mill.) Wohlf.
FA71,0.5,Lilium martagon L.
FA71,0.5,Lonicera xylosteum L.
FA71,0.5,Saxifraga rotundifolia L.
FA71,62.5,Acer obtusatum Waldst. & Kit. ex Willd.
FA71,62.5,Mercurialis perennis L.
FA71,37.5,Cardamine bulbifera (L.) Crantz
FA71,37.5,Ostrya carpinifolia Scop.
FA71,15,Corylus avellana L.
FA71,15,Fraxinus excelsior L.
FA71,15,Laburnum alpinum (Mill.) Bercht. & J.Presl
FA71,15,Melica uniflora Retz.
FA71,3,Acer pseudoplatanus L.
FA71,3,Doronicum columnae Ten.
FA71,3,Geranium nodosum L.
FA71,3,Helleborus bocconei Ten.
FA71,3,Lonicera caprifolium L.
FA71,3,Senecio fuchsii C.C.Gmel.
FA71,3,Tilia platyphyllos Scop.
KM19,0.1,Geranium lucidum L.
KM19,0.1,Mycelis muralis (L.) Dumort.
KM19,0.1,Ranunculus millefoliatus Vahl
KM19,0.5,Alliaria petiolata (M.Bieb.) Cavara & Grande
KM19,0.5,Corylus avellana L.
KM19,0.5,Crataegus monogyna Jacq.
KM19,0.5,Crocus vernus (L.) Hill
KM19,0.5,Daphne laureola L.
KM19,0.5,Lamium bifidum Cirillo
KM19,0.5,Lamium maculatum L.
KM19,0.5,Mercurialis perennis L.
KM19,0.5,Myosotis decumbens Host subsp. florentina Grau
KM19,0.5,Pyrus pyraster (L.) Burgsd.
KM19,0.5,Ranunculus ficaria L.
KM19,0.5,Saxifraga bulbifera L.
KM19,0.5,Smyrnium perfoliatum L.
KM19,37.5,Acer obtusatum Waldst. & Kit. ex Willd.
KM19,37.5,Fraxinus excelsior L.
KM19,15,Acer campestre L.
KM19,15,Acer monspessulanum L.
KM19,15,Stellaria media (L.) Vill.
KM19,3,Anemone apennina L.
KM19,3,Corydalis cava (L.) Schweigg. & Körte
KM19,3,Galium aparine L.
KM19,3,Geranium robertianum L.
KI68,0.1,Geranium lucidum L.
KI68,0.5,Alliaria petiolata (M.Bieb.) Cavara & Grande
KI68,0.5,Anemone apennina L.
KI68,0.5,Galium aparine L.
KI68,0.5,Geranium robertianum L.
KI68,0.5,Holcus mollis L.
KI68,0.5,Lamium bifidum Cirillo
KI68,0.5,Ranunculus millefoliatus Vahl
KI68,0.5,Smyrnium perfoliatum L.
KI68,0.5,Stellaria media (L.) Vill.
KI68,37.5,Acer monspessulanum L.
KI68,15,Acer obtusatum Waldst. & Kit. ex Willd.
KI68,3,Crataegus monogyna Jacq.
KI68,3,Daphne laureola L.
KI68,3,Fraxinus ornus L.
KI68,3,Ostrya carpinifolia Scop.
KI68,3,Pyrus pyraster (L.) Burgsd.
WL58,0.1,Ranunculus millefoliatus Vahl
WL58,0.5,Anemone apennina L.
WL58,0.5,Daphne laureola L.
WL58,0.5,Euonymus europaeus L.
WL58,0.5,Galium aparine L.
WL58,0.5,Holcus mollis L.
WL58,0.5,Prunus spinosa L.
WL58,0.5,Ranunculus lanuginosus L.
WL58,0.5,Veronica hederifolia L.
WL58,37.5,Acer campestre L.
WL58,15,Acer monspessulanum L.
WL58,15,Stellaria media (L.) Vill.
WL58,3,Alliaria petiolata (M.Bieb.) Cavara & Grande
WL58,3,Fraxinus ornus L.
WL58,3,Geranium robertianum L.
WL58,3,Smyrnium perfoliatum L.
NZ16,0.5,Linum strictum L. subsp. strictum
NZ16,0.5,Aegilops geniculata Roth
NZ16,0.5,Althaea hirsuta L.
NZ16,0.5,Briza maxima L.
NZ16,0.5,Bromus erectus Huds.
NZ16,0.5,Coronilla scorpioides (L.) W.D.J.Koch
NZ16,0.5,Daucus carota L.
NZ16,0.5,Euphorbia exigua L.
NZ16,0.5,Euphorbia terracina L.
NZ16,0.5,Filago pyramidata L.
NZ16,0.5,Gladiolus italicus Mill.
NZ16,0.5,Hypericum perforatum L.
NZ16,0.5,Linum nodiflorum L.
NZ16,0.5,Medicago orbicularis (L.) Bartal.
NZ16,0.5,Melilotus neapolitanus Ten.
NZ16,0.5,Pallenis spinosa (L.) Cass.
NZ16,0.5,Phleum pratense L.
NZ16,0.5,Scorpiurus muricatus L.
NZ16,0.5,Trifolium angustifolium L.
NZ16,0.5,Trifolium campestre Schreb.
NZ16,0.5,Trifolium ochroleucum Huds.
NZ16,0.5,Trifolium strictum L.
NZ16,0.5,Vicia sativa L. subsp. sativa
NZ16,37.5,Agropyron caninum (L.) P.Beauv.
NZ16,3,Coleostephus myconis (L.) Cass. ex Rchb.f.
NZ16,3,Eryngium campestre L.
NZ16,3,Teucrium chamaedrys L.
UF70,0.1,Melilotus neapolitanus Ten.
UF70,0.5,Anthemis arvensis L.
UF70,0.5,Bromus gussonei Parl.
UF70,0.5,Centaurea solstitialis L.
UF70,0.5,Convolvulus arvensis L.
UF70,0.5,Lolium rigidum Gaudin
UF70,0.5,Papaver rhoeas L.
UF70,0.5,Sanguisorba minor Scop.
UF70,0.5,Sonchus asper (L.) Hill
UF70,0.5,Trisetaria panicea (Lam.) Paunero
UF70,37.5,Polypogon maritimus Willd.
UF70,15,Cynodon dactylon (L.) Pers.
UF70,3,Xanthium italicum Moretti
IZ47,0.5,Galium parisiense L.
IZ47,0.5,Saxifraga tridactylites L.
IZ47,37.5,Cardamine hirsuta L.
IZ47,37.5,Veronica arvensis L.
IZ47,15,Erophila verna (L.) DC. subsp. praecox (Steven) Walp.
IZ47,15,Geranium purpureum Vill.
IZ47,3,Alyssum alyssoides (L.) L.
PT45,0.5,Bellardia trixago (L.) All.
PT45,0.5,Blackstonia perfoliata (L.) Huds.
PT45,0.5,Catapodium rigidum (L.) C.E.Hubb.
PT45,0.5,Cerastium pumilum Curtis
PT45,0.5,Coronilla scorpioides (L.) W.D.J.Koch
PT45,0.5,Filago pyramidata L.
PT45,0.5,Galium parisiense L.
PT45,0.5,Arenaria leptoclados (Rchb.) Guss.
PT45,0.5,Asterolinon linum-stellatum (L.) Duby
PT45,3,Ononis reclinata L.
PT45,3,Sherardia arvensis L.
PT45,37.5,Medicago minima (L.) Bartal.
PT45,15,Helianthemum salicifolium (L.) Mill.
PT45,15,Plantago psyllium L.
PT45,15,Trifolium scabrum L.
PT45,15,Vulpia ciliata Dumort.
PT45,15,Xeranthemum inapertum (L.) Mill.
PT45,3,Hypochaeris achyrophorus L.
PT45,3,Linum strictum L.
JT32,0.5,Arbutus unedo L.
JT32,0.5,Asparagus acutifolius L.
JT32,0.5,Brachypodium rupestre (Host) Roem. & Schult.
JT32,0.5,Calluna vulgaris (L.) Hull
JT32,0.5,Pteridium aquilinum (L.) Kuhn
JT32,0.5,Viola reichenbachiana Jord. ex Boreau
JT32,87.5,Ulex europaeus L.
JT32,15,Erica arborea L.
JT32,15,Pinus pinaster Aiton
JT32,15,Rubus ulmifolius Schott
JT32,3,Cistus creticus L.
JT32,3,Erica scoparia L.
JT32,3,Fraxinus ornus L.
JT32,3,Pulicaria odora (L.) Rchb.
JT32,3,Quercus cerris L.
JT32,3,Rubia peregrina L.
JT32,3,Viburnum tinus L.
NX43,0.5,Asparagus acutifolius L.
NX43,0.5,Calluna vulgaris (L.) Hull
NX43,0.5,Cistus salviifolius L.
NX43,0.5,Daphne gnidium L.
NX43,0.5,Rubia peregrina L.
NX43,87.5,Ulex europaeus L.
NX43,37.5,Rubus ulmifolius Schott
NX43,15,Erica arborea L.
NX43,15,Erica scoparia L.
NX43,15,Pinus pinaster Aiton
EH97,0.5,Brachypodium rupestre (Host) Roem. & Schult.
EH97,0.5,Crataegus monogyna Jacq.
EH97,0.5,Genista germanica L.
EH97,0.5,Genista pilosa L.
EH97,0.5,Hedera helix L.
EH97,0.5,Juniperus communis L.
EH97,0.5,Prunus spinosa L.
EH97,0.5,Pteridium aquilinum (L.) Kuhn
EH97,0.5,Quercus ilex L.
EH97,0.5,Quercus pubescens Willd.
EH97,0.5,Stachys officinalis (L.) Trevis.
EH97,62.5,Erica arborea L.
EH97,62.5,Ulex europaeus L.
EH97,15,Cistus creticus L.
EH97,15,Erica scoparia L.
EH97,15,Pinus pinaster Aiton
EH97,3,Calluna vulgaris (L.) Hull
EH97,3,Molinia arundinacea Schrank
EH97,3,Serratula tinctoria L.
CF13,0.5,Asparagus acutifolius L.
CF13,0.5,Brachypodium rupestre (Host) Roem. & Schult.
CF13,0.5,Castanea sativa Mill.
CF13,0.5,Cistus salviifolius L.
CF13,0.5,Erica scoparia L.
CF13,0.5,Rubus sp.
CF13,87.5,Ulex europaeus L.
CF13,37.5,Erica arborea L.
CF13,15,Pinus pinaster Aiton
ZH63,0.5,Asparagus acutifolius L.
ZH63,0.5,Asplenium onopteris L.
ZH63,0.5,Hedera helix L.
ZH63,0.5,Polypodium vulgare L.
ZH63,62.5,Ulex europaeus L.
ZH63,37.5,Erica arborea L.
ZH63,15,Erica scoparia L.
ZH63,15,Pinus pinaster Aiton
ZH63,3,Brachypodium rupestre (Host) Roem. & Schult.
ZH63,3,Castanea sativa Mill.
ZH63,3,Crataegus monogyna Jacq.
ZH63,3,Rubia peregrina L.
ZH63,3,Rubus ulmifolius Schott
ZH63,3,Teucrium scorodonia L.
SU38,0.5,Arbutus unedo L.
SU38,0.5,Asparagus acutifolius L.
SU38,0.5,Asplenium onopteris L.
SU38,0.5,Brachypodium rupestre (Host) Roem. & Schult.
SU38,0.5,Calluna vulgaris (L.) Hull
SU38,0.5,Crataegus monogyna Jacq.
SU38,0.5,Hedera helix L.
SU38,0.5,Laurus nobilis L.
SU38,0.5,Phillyrea media L.
SU38,0.5,Quercus ilex L.
SU38,0.5,Rhamnus alaternus L.
SU38,0.5,Rosa sp.
SU38,0.5,Solidago virgaurea L.
SU38,0.5,Tamus communis L.
SU38,0.5,Viola reichenbachiana Jord. ex Boreau
SU38,87.5,Erica arborea L.
SU38,15,Brachypodium ramosum (L.) Roem. & Schult.
SU38,15,Erica scoparia L.
SU38,15,Fraxinus ornus L.
SU38,15,Pinus pinaster Aiton
SU38,15,Rubia peregrina L.
SU38,15,Ulex europaeus L.
SU38,3,Castanea sativa Mill.
SU38,3,Myrtus communis L.
SU38,3,Rubus ulmifolius Schott
SU38,3,Smilax aspera L.
CG67,0.5,Calluna vulgaris (L.) Hull
CG67,0.5,Clematis flammula L.
CG67,0.5,Cymbopogon hirtus (L.) Janch.
CG67,0.5,Cytisus villosus Pourr.
CG67,0.5,Daphne gnidium L.
CG67,0.5,Dorycnium hirsutum (L.) Ser.
CG67,0.5,Genista pilosa L.
CG67,0.5,Lavandula stoechas L.
CG67,0.5,Lonicera implexa Aiton
CG67,0.5,Odontites luteus (L.) Clairv.
CG67,0.5,Osyris alba L.
CG67,0.5,Phillyrea angustifolia L.
CG67,0.5,Rubus ulmifolius Schott
CG67,87.5,Erica arborea L.
CG67,37.5,Myrtus communis L.
CG67,15,Erica scoparia L.
CG67,15,Ulex europaeus L.
CG67,3,Cistus salviifolius L.
CG67,3,Pinus pinaster Aiton
CG67,3,Rubia peregrina L.
HC96,0.5,Pteridium aquilinum (L.) Kuhn
HC96,0.5,Solanum dulcamara L.
HC96,87.5,Ulex europaeus L.
HC96,37.5,Rubus ulmifolius Schott
HC96,3,Calystegia silvatica (Kit.) Griseb.
DZ84,0.5,Clematis flammula L.
DZ84,0.5,Euonymus europaeus L.
DZ84,87.5,Ulex europaeus L.
DZ84,15,Rubus ulmifolius Schott
DZ84,3,Crataegus monogyna Jacq.
DZ84,3,Erica arborea L.
DZ84,3,Ligustrum vulgare L.
DZ84,3,Rubia peregrina L.
DZ84,3,Tamus communis L.
